channel_id,category_id,channel_name,channel_name_en,channel_image,channel_url,channel_referer,channel_agent,channel_origin,need_vpn,for_iran,popular,isvip,category_name,category_name_en,channel_headers,sourses
675,16,ساینکس,Cinex,1782140219414.jpg,https://gcinemahls.wns.live/hls/stream.m3u8,https://grandcinema.wns.live/,,https://salmal1000.com,0,1,2375866,0,فیلم و سریال,Movies & Series,,"[{'ID': 191, 'title': 'سرور1', 'channel_url': 'https://gcinemahls.wns.live/hls/stream.m3u8', 'channel_referer': 'https://grandcinema.wns.live/', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 192, 'title': 'سرورمناسب ایران۱', 'channel_url': 'https://cp12.adabmedia.com/hls/gnc/stream.m3u8', 'channel_referer': 'https://mytvsat.tv/', 'channel_origin': 'https://mytvsat.tv/', 'country': 'iran', 'isvip': 0, 'channel_headers': None}, {'ID': 491, 'title': 'سرورمناسب ایران۲', 'channel_url': 'http://46.245.122.7:8080/hls/gnc/stream.m3u8', 'channel_referer': 'https://mytvsat.tv', 'channel_origin': '', 'country': 'iran', 'isvip': 0, 'channel_headers': None}]"
611,16,تیتو موویز,T2 Movies,1782140219723.png,https://main.ardanmi.com/live/EHFLbTEAxGkDeuJDfW2jaQ__/master.m3u8,https://salmal1000.com/,,https://salmal1000.com,0,1,2344228,0,فیلم و سریال,Movies & Series,,"[{'ID': 651, 'title': 'سرورخارج2', 'channel_url': 'https://main.ardanmi.com/live/EHFLbTEAxGkDeuJDfW2jaQ__/master.m3u8', 'channel_referer': 'https://salmal1000.com/', 'channel_origin': 'https://salmal1000.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
115,17,وی او ای فارسی,VOA Persian,1782140219473.png,https://voa-ingest.akamaized.net/hls/live/2033876/tvmc07/master.m3u8,https://ir.voanews.com/live/video/86,,,1,1,2323976,0,اخبار,News,,"[{'ID': 301, 'title': 'سرور1', 'channel_url': 'https://voa-ingest.akamaized.net/hls/live/2033876/tvmc07/master.m3u8', 'channel_referer': '', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 302, 'title': 'سرور2', 'channel_url': 'https://voa-ingest.akamaized.net/hls/live/2033876/tvmc07/master.m3u8', 'channel_referer': '', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
669,20,جم کیدز,Gem Kids,1782140219550.png,http://46.245.122.7:8080/hls/gmkid/stream.m3u8,https://mytvsat.tv,,,0,1,2292511,0,شبکه های جم,GEM TV Networks,,"[{'ID': 811, 'title': 'سرورخارج', 'channel_url': 'https://gg.hls2.xyz/live/IR%20-%20GEM%20Kids2/playlist.m3u8', 'channel_referer': 'https://www.aparatchii.com/', 'channel_origin': 'https://www.aparatchii.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 869, 'title': 'سرورخارج2', 'channel_url': 'https://gemextra.tamashaland.com/live/xLKj1oNqBW3qM3Z5ETtb_g__/master.m3u8', 'channel_referer': 'https://salmal1000.com/', 'channel_origin': 'https://salmal1000.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 586, 'title': 'سرورمناسب ایران1', 'channel_url': 'https://cp12.adabmedia.com/hls/gmkid/stream.m3u8', 'channel_referer': 'https://mytvsat.tv', 'channel_origin': '', 'country': 'iran', 'isvip': 0, 'channel_headers': None}, {'ID': 587, 'title': 'سرورمناسب خارج1', 'channel_url': 'https://cp12.adabmedia.com/hls/gmkid/stream.m3u8', 'channel_referer': 'https://mytvsat.tv', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
158,1,جهان نما تی‌وی,Jahan Nama TV,1782140219574.jpg,https://stream01.gaplication.com/hls/jahannamatvlive/index.m3u8,,,,0,1,2291727,0,سرگرمی,Entertainment,,[]
69,5,ورزش تاجیکستان,Tajikistan Sport,1782140219773.png,https://live.teleradiocom.tj/5/3m.m3u8,,,,0,1,2151340,0,ورزشی,Sports,,"[{'ID': 746, 'title': 'سرورخارج', 'channel_url': 'https://gg.hls2.xyz/live/IR%20-%20Varzish%20TV/playlist.m3u8', 'channel_referer': 'https://www.aparatchii.com/', 'channel_origin': 'https://www.aparatchii.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
191,6,رادیو فان پلاس,Radio FunPlus,1782140219534.jpg,http://46.245.122.7:8000/live,,,,0,1,2102294,0,رادیو - موزیک,Radio - Music,,[]
190,18,پی ام سی رویال,PMC Royale,1782140219673.jpg,https://pmcrohls.wns.live/hls/stream.m3u8,https://onetv202.app,,,0,1,2025850,0,موزیک,Music,,"[{'ID': 131, 'title': 'سرور 2', 'channel_url': 'https://ca.onetvapi.win:8443/pmcrohls.wns.live/hls/stream.m3u8?token=onetv202', 'channel_referer': 'https://onetv200.app', 'channel_origin': '', 'country': 'iran', 'isvip': 0, 'channel_headers': None}, {'ID': 130, 'title': 'سرور1', 'channel_url': 'https://pmcrohls.wns.live/hls/stream.m3u8', 'channel_referer': 'https://rohls.pmc.live/', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 347, 'title': 'سرور۳', 'channel_url': 'https://piraxy.tamashaland.com/cors?url=https://pmcrohls.wns.live/hls/stream.m3u8', 'channel_referer': '', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
202,6,پی ام سی سلکت,PMC Select,1782140219453.jpg,https://s5.radio.co/sf0a1af54c/listen,https://radio.co/,,,1,1,2002294,0,رادیو - موزیک,Radio - Music,,[]
195,6,پی ام سی پلانیتا,PMC Planeta,1782140219453.jpg,https://s5.radio.co/s42d095d44/listen,https://radio.co/,,,1,1,2001526,0,رادیو - موزیک,Radio - Music,,[]
161,4,جم کیدز,Gem Kids,1782140219550.png,http://46.245.122.7:8080/hls/gmkid/stream.m3u8,https://mytvsat.tv,,,0,1,1969147,0,کودک و نوجوان,Kids & Teens,,"[{'ID': 739, 'title': 'سرورخارج', 'channel_url': 'https://gg.hls2.xyz/live/IR%20-%20GEM%20Kids2/playlist.m3u8', 'channel_referer': 'https://www.aparatchii.com/', 'channel_origin': 'https://www.aparatchii.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 588, 'title': 'سرورمناسب ایران1', 'channel_url': 'https://cp12.adabmedia.com/hls/gmkid/stream.m3u8', 'channel_referer': 'https://mytvsat.tv', 'channel_origin': '', 'country': 'iran', 'isvip': 0, 'channel_headers': None}, {'ID': 589, 'title': 'سرورمناسب خارج1', 'channel_url': 'https://cp12.adabmedia.com/hls/gmkid/stream.m3u8', 'channel_referer': 'https://mytvsat.tv', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
384,16,کلاسیک تی وی,Classic TV,1782140219512.png,https://clshls.wns.live/hls/stream.m3u8,https://onetv202.app,,,0,1,1948484,0,فیلم و سریال,Movies & Series,,"[{'ID': 387, 'title': 'سرور 3', 'channel_url': 'https://ca.onetvapi.win:8443/clshls.wns.live/hls/stream.m3u8?token=onetv202', 'channel_referer': 'https://onetvapi.win', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 149, 'title': 'سرور1', 'channel_url': 'https://clshls.wns.live/hls/stream.m3u8', 'channel_referer': 'http://ClassicTV.wns.live', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 150, 'title': 'سرور2', 'channel_url': 'https://piraxy.tamashaland.com/cors?url=https://clshls.wns.live/hls/stream.m3u8', 'channel_referer': '', 'channel_origin': '', 'country': 'iran', 'isvip': 0, 'channel_headers': None}]"
539,19,پرشیانا داکس,Persiana Docs,1782140219415.png,https://scihls.persiana.live/hls/stream.m3u8,https://www.persianagroup.tv/,,,0,1,1854003,0,پرشیانا,Persiana,,[]
266,26,الجزیره,Aljazeera,1782140219487.png,https://live-hls-web-aja.getaj.net/AJA/index.m3u8,,,,0,1,1846179,0,عربی,Arabic,,[]
174,4,باب اسفنجی,SpongeBob,1782140219505.png,https://service-stitcher.clusters.pluto.tv/v1/stitch/embed/hls/channel/5ffc8c345822750007e167de/master.m3u8?deviceId=channel&deviceModel=web&deviceVersion=1.0&appVersion=1.0&deviceType=rokuChannel&deviceMake=rokuChannel&deviceDNT=1&advertisingId=channel&embedPartner=rokuChannel&appName=rokuchannel&is_lat=1&bmodel=bm1&content=channel&platform=web&tags=ROKU_CONTENT_TAGS&coppa=false&content_type=livefeed&rdid=channel&content_rating=ROKU_ADS_CONTENT_RATING,,,,0,1,1773239,0,کودک و نوجوان,Kids & Teens,,[]
817,19,پرشیانا ست میکس,Persiana Setmix,1782140219428.png,https://setmixhls.persiana.live/hls/stream.m3u8,https://www.persianagroup.tv/,,,0,1,1756701,0,پرشیانا,Persiana,,[]
129,3,شبکه اصفهان,Shabake Esfahan,1782140219612.png,https://ncdn.telewebion.ir/esfahan/live/playlist.m3u8,,,,0,1,1737089,0,استانی,Regional,,[]
552,19,پرشیانا فایت,Persiana Fight,1782140219417.jpg,https://fighthls.persiana.live/hls/stream.m3u8,https://www.persianagroup.tv/,,,0,1,1736937,0,پرشیانا,Persiana,,[]
818,19,پرشیانا مدیکال,Persiana Medical,1782140219416.png,https://behnood-ai.behizaman0.workers.dev/?url=https://phd2hls.persiana.live/hls/stream.m3u8,,,,0,1,1724570,0,پرشیانا,Persiana,,[]
406,7,رادیو ایران اینترنشنال,Radio Iran International,1782140219434.jpg,http://stream.radiojar.com/dfnrphnr5f0uv,,,,0,1,1724432,0,رادیو - اخبار,Radio - News,,[]
500,20,جم جونیور,Gem Junior,1782140219549.png,http://46.245.122.7:8080/hls/gmjun/stream.m3u8,https://mytvsat.tv,,,0,1,1673712,0,شبکه های جم,GEM TV Networks,,"[{'ID': 835, 'title': 'سرورخارج', 'channel_url': 'https://gg.hls2.xyz/live/IR%20-%20GEM%20Junior2/playlist.m3u8', 'channel_referer': 'https://www.aparatchii.com/', 'channel_origin': 'https://www.aparatchii.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 878, 'title': 'سرورخارج2', 'channel_url': 'https://gemextra.tamashaland.com/live/m0zrHr0_MiJKKLVUs0u7lQ__/master.m3u8', 'channel_referer': 'https://salmal1000.com/', 'channel_origin': 'https://salmal1000.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 590, 'title': 'سرورمناسب ایران1', 'channel_url': 'https://cp12.adabmedia.com/hls/gmjun/stream.m3u8', 'channel_referer': 'https://mytvsat.tv', 'channel_origin': '', 'country': 'iran', 'isvip': 0, 'channel_headers': None}, {'ID': 591, 'title': 'سرورمناسب خارج1', 'channel_url': 'https://cp12.adabmedia.com/hls/gmjun/stream.m3u8', 'channel_referer': 'https://mytvsat.tv', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
563,19,پرشیانا کره,Persiana Korea,1782140219418.png,https://korhls.persiana.live/hls/stream.m3u8,https://www.persianagroup.tv/,,,0,1,1653994,0,پرشیانا,Persiana,,[]
386,26,ام بی سی بالیوود,MBC Bollywood,1782140219639.png,https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-bollywood/546eb40d7dcf9a209255dd2496903764/index.m3u8,,,,0,1,1613831,0,عربی,Arabic,,[]
540,19,پرشیانا سریس,Persiana Series,1782140219419.png,https://onehls.persiana.live/hls/stream.m3u8,https://www.persianagroup.tv/,,,0,1,1603666,0,پرشیانا,Persiana,,[]
192,18,نواهنگ,Navahang,1782140219435.png,https://hls.navahang.live/hls/stream.m3u8,,,,0,1,1516639,0,موزیک,Music,,[]
331,18,اوسکو,Ocko,1782140219656.png,http://ocko-live.ssl.cdn.cra.cz/channels/ocko/playlist.m3u8,,,,0,1,1459452,0,موزیک,Music,,[]
534,19,پرشیانا پلاس,Persiana +,1782140219420.png,https://euhls.persiana.live/hls/stream.m3u8,https://www.persianagroup.tv/,,,0,1,1359547,0,پرشیانا,Persiana,,[]
213,20,جم میفا,Gem Mifa +,1782140219554.png,https://ca-rt.onetvapi.win/gemmifaplus/index-0.m3u8?token=onetv202,https://onetv202.app,,https://salmal1000.com,0,1,1359310,0,شبکه های جم,GEM TV Networks,,"[{'ID': 829, 'title': 'سرورخارج', 'channel_url': 'https://gg.hls2.xyz/live/IR%20-%20GEM%20Mifa%20Plus/playlist.m3u8', 'channel_referer': 'https://www.aparatchii.com/', 'channel_origin': 'https://www.aparatchii.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 874, 'title': 'سرورخارج2', 'channel_url': 'https://gems1.ardanmi.com/live/XlSHi3pK494U1AfMijKU0Q__/master.m3u8', 'channel_referer': 'https://salmal1000.com/', 'channel_origin': 'https://salmal1000.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
538,19,پرشیانا فمیلی,Persiana Family,1782140219421.png,https://familyhls.persiana.live/hls/stream.m3u8,https://www.persianagroup.tv/,,,0,1,1357521,0,پرشیانا,Persiana,,[]
212,20,جم میفا,Gem Mifa,1782140219553.png,https://main.ardanmi.com/live/l8qJmmdcf9JTiXj7TrDzRQ__/master.m3u8,https://salmal1000.com/,,https://salmal1000.com,0,1,1348239,0,شبکه های جم,GEM TV Networks,,"[{'ID': 753, 'title': 'سرورخارج', 'channel_url': 'https://gg.hls2.xyz/live/IR%20-%20GEM%20Mifa2/playlist.m3u8', 'channel_referer': 'https://www.aparatchii.com/', 'channel_origin': 'https://www.aparatchii.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 721, 'title': 'سرورخارج2', 'channel_url': 'https://main.ardanmi.com/live/l8qJmmdcf9JTiXj7TrDzRQ__/master.m3u8', 'channel_referer': 'https://salmal1000.com/', 'channel_origin': 'https://salmal1000.com/', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
544,19,پرشیانا نوستالژی,Persiana Nostalgia,1782140219422.png,https://noshls.persiana.live/hls/stream.m3u8,https://www.persianagroup.tv/,,,0,1,1343382,0,پرشیانا,Persiana,,[]
215,20,جم کمدی,Gem Comedy,1782140219541.png,http://46.245.122.7:8080/hls/gmcm/stream.m3u8,https://mytvsat.tv,,,0,1,1327524,0,شبکه های جم,GEM TV Networks,,"[{'ID': 710, 'title': 'سرورخارج', 'channel_url': 'https://gg.hls2.xyz/live/IR%20-%20GEM%20Comedy2/playlist.m3u8', 'channel_referer': 'https://www.aparatchii.com/', 'channel_origin': 'https://www.aparatchii.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 875, 'title': 'سرورخارج2', 'channel_url': 'https://gems1.ardanmi.com/live/__TH7XkkiqAgFp7gZKE7rQ__/master.m3u8', 'channel_referer': '', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 596, 'title': 'سرورمناسب ایران', 'channel_url': 'https://cp12.adabmedia.com/hls/gmcm/stream.m3u8', 'channel_referer': 'https://mytvsat.tv', 'channel_origin': '', 'country': 'iran', 'isvip': 0, 'channel_headers': None}, {'ID': 597, 'title': 'سرورمناسب خارج', 'channel_url': 'https://cp12.adabmedia.com/hls/gmcm/stream.m3u8', 'channel_referer': 'https://mytvsat.tv', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
549,19,پرشیانا کمدی,Persiana Comedy,1782140219423.png,https://comedyhls.persiana.live/hls/stream.m3u8,https://www.persianagroup.tv/,,,0,1,1270639,0,پرشیانا,Persiana,,[]
542,19,پرشیانا جونیور,Persiana Junior,1782140219424.png,https://junhls.persiana.live/hls/stream.m3u8,https://www.persianagroup.tv/,,,0,1,1265198,0,پرشیانا,Persiana,,[]
535,19,پرشیانا ریلیتی,Persiana Reality,1782140219425.png,https://twohls.persiana.live/hls/stream.m3u8,https://www.persianagroup.tv/,,,0,1,1263096,0,پرشیانا,Persiana,,[]
11,2,شبکه دو,Shabake 2,1782140219690.png,https://ncdn.telewebion.ir/tv2/live/playlist.m3u8,,,,0,1,1261660,0,سراسری,National,,[]
60,5,بین اسپرت ۱,Bein Sport 1,1782140219503.png,https://10g.vitarani.com/live/DuWplb6wGAwV0A_NhVTeDA__/master.m3u8,https://salmal1000.com/,,https://salmal1000.com,0,1,1234817,0,ورزشی,Sports,,"[{'ID': 770, 'title': 'سرور 2', 'channel_url': 'https://chardah.358598.ir.cdn.ir/hls2/bein1.m3u8', 'channel_referer': '', 'channel_origin': '', 'country': 'iran', 'isvip': 0, 'channel_headers': None}]"
61,5,بین اسپرت ۲,Bein Sport 2,1782140219503.png,https://10g.vitarani.com/live/BLp_GV2iM3M53_Mul6n9fg__/master.m3u8,https://salmal1000.com/,,https://salmal1000.com,0,1,1234816,0,ورزشی,Sports,,"[{'ID': 892, 'title': 'سرورخارج2', 'channel_url': 'https://10g.vitarani.com/live/BLp_GV2iM3M53_Mul6n9fg__/stream_0.m3u8', 'channel_referer': 'https://salmal1000.com/', 'channel_origin': 'https://salmal1000.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
62,5,بین اسپرت ۳,Bein Sport 3,1782140219503.png,https://10g.vitarani.com/live/6yndXb6aYOMeQsx_AirHDA__/master.m3u8,https://salmal1000.com/,,https://salmal1000.com,0,1,1234815,0,ورزشی,Sports,,"[{'ID': 893, 'title': 'سرورخارج2', 'channel_url': 'https://10g.vitarani.com/live/6yndXb6aYOMeQsx_AirHDA__/master.m3u8', 'channel_referer': 'https://salmal1000.com/', 'channel_origin': 'https://salmal1000.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
164,4,اکران کیدز,Ekran Kids,1782140219525.png,https://glserver1.tamashaland.com/live/cwtcOJuu1h_DM23ijpoUQA__/master.m3u8,https://salintv.com/,,https://salintv.com/,0,1,1205569,0,کودک و نوجوان,Kids & Teens,,"[{'ID': 642, 'title': 'سرورخارج2', 'channel_url': 'https://glserver1.tamashaland.com/live/cwtcOJuu1h_DM23ijpoUQA__/master.m3u8', 'channel_referer': 'https://salintv.com/', 'channel_origin': 'https://salintv.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
543,19,پرشیانا موزیک,Persiana Music,1782140219429.png,https://musichls.persiana.live/hls/stream.m3u8,https://www.persianagroup.tv/,,,0,1,1096305,0,پرشیانا,Persiana,,[]
550,19,فور کورد,4Kurd,1782140219430.png,https://4kuhls.persiana.live/hls/stream.m3u8,https://www.persianagroup.tv/,,,0,1,1082078,0,پرشیانا,Persiana,,[]
559,20,جم فیلم,Gem Film,1782140219546.png,https://gems1.ardanmi.com/live/bX7J0dJHJ7_KLJTFHhCDLw__/master.m3u8,https://salmal1000.com/,,https://salmal1000.com,0,1,1075110,0,شبکه های جم,GEM TV Networks,,"[{'ID': 894, 'title': 'سرورخارج', 'channel_url': 'https://gg.hls2.xyz/live/IR%20-%20GEM%20Film2/playlist.m3u8', 'channel_referer': 'https://www.aparatchii.com/', 'channel_origin': 'https://www.aparatchii.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 778, 'title': 'سرورخارج2', 'channel_url': 'https://gems1.ardanmi.com/live/bX7J0dJHJ7_KLJTFHhCDLw__/master.m3u8', 'channel_referer': 'https://salmal1000.com/', 'channel_origin': 'https://salmal1000.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
18,2,شبکه ورزش,Shabake Varzesh,1782140219713.png,https://cp11.adabmedia.com/hls2/varzeshtest.m3u8,,,,0,1,1002676,0,سراسری,National,,"[{'ID': 105, 'title': 'سرور تلوبیون', 'channel_url': 'https://ncdn.telewebion.ir/varzesh/live/playlist.m3u8', 'channel_referer': '', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 20, 'title': 'سرورمناسب ایران۱', 'channel_url': 'https://cp11.adabmedia.com/hls2/varzeshtest.m3u8', 'channel_referer': '', 'channel_origin': '', 'country': 'iran', 'isvip': 0, 'channel_headers': None}, {'ID': 22, 'title': 'سرورمناسب ایران۲ ', 'channel_url': 'https://ayassport.776740.ir.cdn.ir/hls2/varzeshtest.m3u8', 'channel_referer': '', 'channel_origin': '', 'country': 'iran', 'isvip': 0, 'channel_headers': None}]"
265,1,ماه تی وی,Maah TV,1782140219635.jpg,https://hls.maahtv.live/hls/stream.m3u8,https://maahtv.live/,,,0,1,982918,0,سرگرمی,Entertainment,,"[{'ID': 122, 'title': 'سرور1', 'channel_url': 'https://hls.maahtv.live/hls/stream.m3u8', 'channel_referer': 'https://maahtv.live/', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 123, 'title': 'سرور2', 'channel_url': 'https://hls.maahtv.live/hls/stream.m3u8', 'channel_referer': '', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
694,21,آ تی‌وی,A TV,1782140219494.png,https://rnttwmjcin.turknet.ercdn.net/lcpmvefbyo/atv/atv.m3u8,,,,0,1,976931,0,ترکی,Turkish,,[]
464,6,رادیو یار,Radio Yar,1782140219649.png,http://192.34.153.102:8000/RadioYAR.mp3,,,,0,1,927104,0,رادیو - موزیک,Radio - Music,,[]
810,16,247 باکس,247Box,1782140219440.jpg,https://hls.247box.live/hls/stream.m3u8,,,,0,1,923725,0,فیلم و سریال,Movies & Series,,[]
208,6,رادیو فاز,Radio Faz,1782140219475.jpg,http://www.radiofaaz.com:8000/radiofaaz,,,,0,1,883958,0,رادیو - موزیک,Radio - Music,,[]
416,21,تی ار تی 1,TRT 1,1782140219739.png,https://trt.daioncdn.net/trt-1/master.m3u8?app=web,,,,0,1,837070,0,ترکی,Turkish,,"[{'ID': 516, 'title': 'سرور 1', 'channel_url': 'https://tv-trt1.medya.trt.com.tr/master.m3u8', 'channel_referer': '', 'channel_origin': '', 'country': 'iran', 'isvip': 0, 'channel_headers': None}]"
282,16,آراکس تی‌وی,Arax TV,1782140219491.png,https://ca.onetvapi.win:8443/araxhls.wns.live/hls/stream.m3u8?token=onetv202,https://onetv202.app,,,0,1,824946,0,فیلم و سریال,Movies & Series,,"[{'ID': 248, 'title': 'سرور۱', 'channel_url': 'https://araxhls.wns.live/hls/stream.m3u8', 'channel_referer': 'ـ', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 249, 'title': 'سرور۲', 'channel_url': 'https://ca.onetvapi.win:8443/araxhls.wns.live/hls/stream.m3u8?token=onetv202', 'channel_referer': 'https://onetvapi.win', 'channel_origin': '', 'country': 'iran', 'isvip': 0, 'channel_headers': None}]"
615,16,مووی تایم,Movie Time,1782140219646.png,https://moviethls.wns.live/hls/stream.m3u8,https://moviet.wns.live/,,,0,1,816588,0,فیلم و سریال,Movies & Series,,"[{'ID': 497, 'title': 'سرور 1', 'channel_url': 'https://ca.onetvapi.win:8443/moviethls.wns.live/hls/stream.m3u8?token=onetv202', 'channel_referer': '', 'channel_origin': '', 'country': 'iran', 'isvip': 0, 'channel_headers': None}, {'ID': 498, 'title': 'سرور 2', 'channel_url': 'https://moviethls.wns.live/hls/stream.m3u8', 'channel_referer': 'https://moviet.wns.live/', 'channel_origin': '', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
677,20,جم فیت,Gem Fit,1782140219547.png,http://46.245.122.7:8080/hls/gmfit/stream.m3u8,https://mytvsat.tv,,,0,1,806521,0,شبکه های جم,GEM TV Networks,,"[{'ID': 919, 'title': 'سرورخارج', 'channel_url': 'https://gg.hls2.xyz/live/IR%20-%20GEM%20FIT2/playlist.m3u8', 'channel_referer': 'https://www.aparatchii.com/', 'channel_origin': 'https://www.aparatchii.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 781, 'title': 'سرورخارج2', 'channel_url': 'https://gems1.ardanmi.com/live/q5Y9wBro0HDSmexfc7SNnw__/master.m3u8', 'channel_referer': 'https://salmal1000.com/', 'channel_origin': 'https://salmal1000.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 102, 'title': 'سرورمناسب ایران', 'channel_url': 'https://cp12.adabmedia.com/hls/gmfit/stream.m3u8', 'channel_referer': 'https://mytvsat.tv', 'channel_origin': 'https://mytvsat.tv', 'country': 'iran', 'isvip': 0, 'channel_headers': None}]"
160,20,جم اونیکس,Gem Onyx,1782140219556.png,https://serversecond.ardanmi.com/live/e6vPG2LUaKR40yKuC7HMag__/master.m3u8,https://salmal1000.com/,,https://salmal1000.com,0,1,799396,0,شبکه های جم,GEM TV Networks,,"[{'ID': 853, 'title': 'سرورخارج', 'channel_url': 'https://gg.hls2.xyz/live/IR%20-%20Gem%20Onyx2/playlist.m3u8', 'channel_referer': 'https://www.aparatchii.com/', 'channel_origin': 'https://www.aparatchii.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}, {'ID': 719, 'title': 'سرورخارج2', 'channel_url': 'https://serversecond.ardanmi.com/live/e6vPG2LUaKR40yKuC7HMag__/master.m3u8', 'channel_referer': 'https://salmal1000.com/', 'channel_origin': 'https://salmal1000.com', 'country': 'worldwide', 'isvip': 0, 'channel_headers': None}]"
336,1,نوین تی‌وی,Novin TV,1782140219654.png,https://stream.novin.live/hls/playlist.m3u8,,,,0,1,792104,0,سرگرمی,Entertainment,,[]
231,17,افغانستان اینترنشنال,Afghanistan International,1782140219483.png,https://hls.afintl.com/hls/stream.m3u8,,,,1,1,791513,0,اخبار,News,,[]
562,24,اصلاح تیوی,Eslah TV,1782140219481.png,https://eslahtvhls.wns.live/hls/stream.m3u8,,,,1,1,755078,0,افغانستان,Afghanistan,,[]
322,25,رودو تی‌وی,Rudaw TV HD,1782140219441.jpg,https://live.rudaw.net/hls/rudaw-tv/master.m3u8,,,,0,1,735901,0,کوردی,Kurdish,,[]
181,3,شبکه باران,Shabake Gilan,1782140219603.png,https://ncdn.telewebion.ir/baran/live/playlist.m3u8,,,,0,1,733568,0,استانی,Regional,,[]
276,18,آونگ,Avang,1782140219442.jpg,https://hls.avang.live/hls/stream.m3u8,,,,0,1,688667,0,موزیک,Music,,[]
117,1,شبکه طپش,Tapesh TV,1782140219439.jpg,https://hls.tapeshtv.live/hls/stream.m3u8,https://tapeshtv.live,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,0,1,682902,0,سرگرمی,Entertainment,,[]
823,4,بی‌بی شارک,Baby Shark,1782140219500.png,https://newidco-babysharktv-1-us.roku.wurl.tv/playlist.m3u8,,,,1,1,679921,0,کودک و نوجوان,Kids & Teens,,[]
337,1,فشن تی‌وی,FashenTV 4K,1782140219529.png,https://b01c02nl.mediatriple.net/videoonlylive/mtkgeuihrlfwlive/u_stream_5c9e2ee6997cb_1/playlist.m3u8,,,,0,1,670487,0,سرگرمی,Entertainment,,[]
348,9,لاو نیچر,Love Nature HD,1782140219632.png,https://d2wh06mmk97552.cloudfront.net/playlist/bamusaAAA-bamus-lovenature-lg/playlist.m3u8,,,,0,1,660654,0,مستند,Documentary,,[]
